172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/app.d6c1a911e856070a0978.hot-update.js HTTP/1.1" 200 8679 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/pages/index.js HTTP/1.1" 200 3162 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 742838 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/vendors/app.js HTTP/1.1" 200 1547314 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/assets/logos/Logo.svg HTTP/1.1" 200 2351 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/assets/images/Hero-bg-left.jpg HTTP/1.1" 200 170358 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/assets/images/Hero-bg-right.jpg HTTP/1.1" 200 476193 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:48 +0000] "GET /_nuxt/assets/fonts/Inter-Regular.woff2 HTTP/1.1" 200 91944 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:50 +0000] "GET /favicon.ico HTTP/1.1" 200 8636 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:53 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9372 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:53 +0000] "GET /_nuxt/pages/index.js HTTP/1.1" 200 3162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:53 +0000] "GET /_nuxt/app.js HTTP/1.1" 200 147568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:53 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 742838 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:53 +0000] "GET /_nuxt/app.d6c1a911e856070a0978.hot-update.js HTTP/1.1" 200 8679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:43:53 +0000] "GET /_nuxt/vendors/app.js HTTP/1.1" 200 1547314 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:44:35 +0000] "GET /_nuxt/2b5f08a678e20f093cf4.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:44:35 +0000] "GET /_nuxt/app.2b5f08a678e20f093cf4.hot-update.js HTTP/1.1" 200 2525 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:44:37 +0000] "GET /_nuxt/256174ca3b816c5e2638.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:44:37 +0000] "GET /_nuxt/app.256174ca3b816c5e2638.hot-update.js HTTP/1.1" 200 1168 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:03 +0000] "GET /_nuxt/feb278d12de0ff69ef4e.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:03 +0000] "GET /_nuxt/app.feb278d12de0ff69ef4e.hot-update.js HTTP/1.1" 200 2000 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:03 +0000] "GET /_nuxt/assets/fonts/Inter-Medium.woff2 HTTP/1.1" 200 99020 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:30 +0000] "GET /_nuxt/e93e68fb7b99f6dc68d8.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:30 +0000] "GET /_nuxt/app.e93e68fb7b99f6dc68d8.hot-update.js HTTP/1.1" 200 1810 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:30 +0000] "GET /_nuxt/assets/fonts/Inter-Bold.woff2 HTTP/1.1" 200 100096 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:46 +0000] "GET /_nuxt/d6b67976bf6ec806b5d7.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:45:46 +0000] "GET /_nuxt/app.d6b67976bf6ec806b5d7.hot-update.js HTTP/1.1" 200 1835 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:46:18 +0000] "GET /_nuxt/f82fc4a62277bdf91b41.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:46:18 +0000] "GET /_nuxt/app.f82fc4a62277bdf91b41.hot-update.js HTTP/1.1" 200 1844 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:46:27 +0000] "GET /_nuxt/d6671e3788d93d7f99fb.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:46:27 +0000] "GET /_nuxt/app.d6671e3788d93d7f99fb.hot-update.js HTTP/1.1" 200 2039 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:01 +0000] "GET /_nuxt/8155b005d239a40d38b7.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:01 +0000] "GET /_nuxt/app.8155b005d239a40d38b7.hot-update.js HTTP/1.1" 200 2839 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:01 +0000] "GET /_nuxt/assets/logos/Logo.svg HTTP/1.1" 200 2351 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:19 +0000] "GET /_nuxt/ac6f74919aca75b40ddf.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:19 +0000] "GET /_nuxt/app.ac6f74919aca75b40ddf.hot-update.js HTTP/1.1" 200 2120 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:40 +0000] "GET /_nuxt/783b35b70508f370e66a.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:47:40 +0000] "GET /_nuxt/app.783b35b70508f370e66a.hot-update.js HTTP/1.1" 200 2111 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:08 +0000] "GET /_nuxt/b9272da349ed62e1de8d.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:08 +0000] "GET /_nuxt/app.b9272da349ed62e1de8d.hot-update.js HTTP/1.1" 200 2963 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:08 +0000] "GET /_nuxt/assets/logos/Logo.svg HTTP/1.1" 200 2351 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:29 +0000] "GET /_nuxt/c07a13a30bed7aebf900.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:29 +0000] "GET /_nuxt/app.c07a13a30bed7aebf900.hot-update.js HTTP/1.1" 200 2206 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:44 +0000] "GET /_nuxt/b23276525f0d9e55618f.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:48:44 +0000] "GET /_nuxt/app.b23276525f0d9e55618f.hot-update.js HTTP/1.1" 200 2230 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:49:26 +0000] "GET /_nuxt/96c739af3a5d75d7f088.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:49:26 +0000] "GET /_nuxt/app.96c739af3a5d75d7f088.hot-update.js HTTP/1.1" 200 2278 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:49:50 +0000] "GET /_nuxt/f7caccd0b93d558657fe.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:49:50 +0000] "GET /_nuxt/app.f7caccd0b93d558657fe.hot-update.js HTTP/1.1" 200 2330 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:50:50 +0000] "GET /_loading/sse HTTP/1.1" 200 44973 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:01 +0000] "GET /_nuxt/d4b36b6928d355cf1e30.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:01 +0000] "GET /_nuxt/app.d4b36b6928d355cf1e30.hot-update.js HTTP/1.1" 200 2356 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:07 +0000] "GET /_nuxt/5ff2cdad6c1dd8b49954.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:07 +0000] "GET /_nuxt/app.5ff2cdad6c1dd8b49954.hot-update.js HTTP/1.1" 200 2349 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:27 +0000] "GET /_nuxt/6dc6eb185b92bd40f620.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:27 +0000] "GET /_nuxt/app.6dc6eb185b92bd40f620.hot-update.js HTTP/1.1" 200 2366 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:32 +0000] "GET /_nuxt/63c1c34aa9f75fde1d32.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:51:32 +0000] "GET /_nuxt/app.63c1c34aa9f75fde1d32.hot-update.js HTTP/1.1" 200 2349 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:52:07 +0000] "GET /_nuxt/f2bc97e4354bb6bfbb74.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:52:07 +0000] "GET /_nuxt/app.f2bc97e4354bb6bfbb74.hot-update.js HTTP/1.1" 200 2438 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:52:15 +0000] "GET /_nuxt/be4ad41f96ba71d9c181.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:52:15 +0000] "GET /_nuxt/app.be4ad41f96ba71d9c181.hot-update.js HTTP/1.1" 200 2447 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:04 +0000] "GET /_nuxt/c0e1a279848cc1786188.hot-update.json HTTP/1.1" 200 45 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:04 +0000] "GET /_nuxt/app.c0e1a279848cc1786188.hot-update.js HTTP/1.1" 200 8851 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET / HTTP/1.1" 200 479937 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_loading/sse HTTP/1.1" 200 16245 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /__webpack_hmr/client HTTP/1.1" 200 1162164 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9371 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/app.c0e1a279848cc1786188.hot-update.js HTTP/1.1" 200 8851 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/app.js HTTP/1.1" 200 148930 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/pages/index.js HTTP/1.1" 200 3162 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 742838 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/vendors/app.js HTTP/1.1" 200 1547314 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/assets/logos/Logo.svg HTTP/1.1" 200 2351 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/assets/images/Hero-bg-left.jpg HTTP/1.1" 200 170358 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:05 +0000] "GET /_nuxt/assets/images/Hero-bg-right.jpg HTTP/1.1" 200 476193 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:06 +0000] "GET /_nuxt/assets/fonts/Inter-Bold.woff2 HTTP/1.1" 200 100096 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:06 +0000] "GET /_nuxt/assets/fonts/Inter-Regular.woff2 HTTP/1.1" 200 91944 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:06 +0000] "GET /favicon.ico HTTP/1.1" 200 8636 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:10 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9371 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:10 +0000] "GET /_nuxt/pages/index.js HTTP/1.1" 200 3162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:10 +0000] "GET /_nuxt/app.js HTTP/1.1" 200 148930 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:10 +0000] "GET /_nuxt/app.c0e1a279848cc1786188.hot-update.js HTTP/1.1" 200 8851 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:10 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 742838 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:10 +0000] "GET /_nuxt/vendors/app.js HTTP/1.1" 200 1547314 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:28 +0000] "GET /_nuxt/94b31b1e8994416e89a1.hot-update.json HTTP/1.1" 200 53 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:28 +0000] "GET /_nuxt/pages/index.94b31b1e8994416e89a1.hot-update.js HTTP/1.1" 200 1426 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:49 +0000] "GET /_nuxt/3ee8abd7a2d6bdacd8d4.hot-update.json HTTP/1.1" 200 53 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:49 +0000] "GET /_nuxt/pages/index.3ee8abd7a2d6bdacd8d4.hot-update.js HTTP/1.1" 200 1340 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:55 +0000] "GET /_loading/sse HTTP/1.1" 200 3933 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:55 +0000] "GET /__webpack_hmr/client HTTP/1.1" 200 145207 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
172.24.0.1 - - [29/Oct/2021:19:53:55 +0000] "GET / HTTP/1.1" 200 479934 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36" "-"
